site_short_name,station,cruise_id,time_coverage_start,time_coverage_end,TIME,YEAR,MONTH,HOUR,LATITUDE,LONGITUDE,DEPTH,TEMP,AVG_TEMP,AVG_LAT,AVG_LON
FTZ3,WQM103,4708,2008-07-28T15:20:49Z,2008-07-28T15:20:49Z,2008-07-28T15:20:49Z,2008,07,15,-23.2381,150.8767,1,18.976,24.129845,-23.235765,150.923855
FTZ3,WQM146,4714,2008-10-04T16:10:42Z,2008-10-04T16:10:42Z,2008-10-04T16:10:42Z,2008,10,16,-23.2376,150.8772,1,22.4252,24.129845,-23.235765,150.923855
FTZ3,WQM183,4725,2009-02-17T11:57:33Z,2009-02-17T11:57:33Z,2009-02-17T11:57:33Z,2009,02,11,-23.2313,150.873,1,27.7266,24.129845,-23.235765,150.923855
FTZ3,WQM238,4733,2009-06-08T14:23:50Z,2009-06-08T14:23:50Z,2009-06-08T14:23:50Z,2009,06,14,-23.2367,150.8738,1,21.7815,24.129845,-23.235765,150.923855
FTZ3,WQM323,4916,2010-02-23T16:29:37Z,2010-02-23T16:29:37Z,2010-02-23T16:29:37Z,2010,02,16,-23.2366,150.8738,1,29.989,24.129845,-23.235765,150.923855
FTZ3,WQM390,4926,2010-07-01T12:04:22Z,2010-07-01T12:04:22Z,2010-07-01T12:04:22Z,2010,07,12,-23.2366,150.8738,1,21.0808,24.129845,-23.235765,150.923855
FTZ3,WQM502,5161,2011-06-16T06:02:33Z,2011-06-16T06:02:33Z,2011-06-16T06:02:33Z,2011,06,06,-23.2366,150.8745,1,19.622,24.129845,-23.235765,150.923855
FTZ3,WQM545,5421,2011-09-26T18:39:58Z,2011-09-26T18:39:58Z,2011-09-26T18:39:58Z,2011,09,18,-23.2368,150.8734,1,22.2669,24.129845,-23.235765,150.923855
FTZ3,WQM587,5432,2012-02-11T14:52:59Z,2012-02-11T14:52:59Z,2012-02-11T14:52:59Z,2012,02,14,-23.2367,150.8738,1,29.2126,24.129845,-23.235765,150.923855
FTZ3,WQM672,5640,2012-10-05T10:22:30Z,2012-10-05T10:22:30Z,2012-10-05T10:22:30Z,2012,10,10,-23.2367,150.8736,1,22.3319,24.129845,-23.235765,150.923855
FTZ3,WQM745,5696,2013-02-23T05:06:55Z,2013-02-23T05:06:55Z,2013-02-23T05:06:55Z,2013,02,05,-23.2368,150.8745,1,27.7907,24.129845,-23.235765,150.923855
FTZ3,WQM755,5704,2013-06-13T05:50:59Z,2013-06-13T05:50:59Z,2013-06-13T05:50:59Z,2013,06,05,-23.237,150.8743,1,22.4252,24.129845,-23.235765,150.923855
FTZ3,WQM800,5834,2013-10-02T14:36:57Z,2013-10-02T14:36:57Z,2013-10-02T14:36:57Z,2013,10,14,-23.2367,150.8735,1,25.0579,24.129845,-23.235765,150.923855
FTZ3,WQM875,5905,2014-02-14T14:13:43Z,2014-02-14T14:13:43Z,2014-02-14T14:13:43Z,2014,02,14,-23.2362,150.8748,1,26.8028,24.129845,-23.235765,150.923855
FTZ3,WQM884,5914,2014-06-22T14:17:50Z,2014-06-22T14:17:50Z,2014-06-22T14:17:50Z,2014,06,14,-23.2362,150.8714,1,20.4181,24.129845,-23.235765,150.923855
FTZ3,WQP002,6069,2014-09-16T12:33:26Z,2014-09-16T12:33:26Z,2014-09-16T12:33:26Z,2014,09,12,-23.2372,150.8742,1,21.9998,24.129845,-23.235765,150.923855
FTZ3,FTZ103,7658,2021-09-22T03:17:40Z,2021-09-22T03:17:40Z,2021-09-22T03:17:40Z,2021,09,03,-23.233,150.8728,1,21.6613,24.129845,-23.235765,150.923855
FTZ4,FTZ139,7701,2022-01-31T22:11:48Z,2022-01-31T22:11:48Z,2022-01-31T22:11:48Z,2022,01,22,-23.0925,150.9132,1,28.228,26.1159333333333,-23.0927666666667,150.913233333333
FTZ4,FTZ170,7817,2022-05-28T22:17:46Z,2022-05-28T22:17:46Z,2022-05-28T22:17:46Z,2022,05,22,-23.0925,150.9132,1,22.9644,26.1159333333333,-23.0927666666667,150.913233333333
FTZ4,FTZ027,7527,2021-02-03T22:57:38Z,2021-02-03T22:57:38Z,2021-02-03T22:57:38Z,2021,02,22,-23.0933,150.9133,1,27.1554,26.1159333333333,-23.0927666666667,150.913233333333
FTZ5,FTZ164,7817,2022-05-29T23:27:14Z,2022-05-29T23:27:14Z,2022-05-29T23:27:14Z,2022,05,23,-23.3411,150.9047,1,22.6099,22.0667,-23.34055,150.9052
FTZ5,FTZ102,7658,2021-09-22T01:39:03Z,2021-09-22T01:39:03Z,2021-09-22T01:39:03Z,2021,09,01,-23.34,150.9057,1,21.5235,22.0667,-23.34055,150.9052
FTZ6,FTZ131,7701,2022-02-02T00:27:45Z,2022-02-02T00:27:45Z,2022-02-02T00:27:45Z,2022,02,00,-23.4703,150.9415,1,28.5151,25.48595,-23.47025,150.9411
FTZ6,FTZ162,7817,2022-05-30T00:46:11Z,2022-05-30T00:46:11Z,2022-05-30T00:46:11Z,2022,05,00,-23.4702,150.9407,1,22.4568,25.48595,-23.47025,150.9411
RM1,WQQ576,7817,2022-06-07T22:13:00Z,2022-06-07T22:13:00Z,2022-06-07T22:13:00Z,2022,06,22,-16.9207,145.997,1,26.3435,26.5713611111111,-16.9204388888889,145.996825
RM1,WQQ637,7882,2022-11-01T22:42:21Z,2022-11-01T22:42:21Z,2022-11-01T22:42:21Z,2022,11,22,-16.9206,145.9969,1,28.9178,26.5713611111111,-16.9204388888889,145.996825
RM1,WQM024,4515,2007-10-10T17:14:21Z,2007-10-10T17:14:21Z,2007-10-10T17:14:21Z,2007,10,17,-16.9192,145.9972,1,26.7207,26.5713611111111,-16.9204388888889,145.996825
RM1,WQM079,4529,2008-03-27T15:57:47Z,2008-03-27T15:57:47Z,2008-03-27T15:57:47Z,2008,03,15,-16.92,145.9958,1,27.6706,26.5713611111111,-16.9204388888889,145.996825
RM1,WQM122,4708,2008-08-06T10:18:27Z,2008-08-06T10:18:27Z,2008-08-06T10:18:27Z,2008,08,10,-16.9197,145.9972,1,22.9441,26.5713611111111,-16.9204388888889,145.996825
RM1,WQM256,4733,2009-06-14T15:20:53Z,2009-06-14T15:20:53Z,2009-06-14T15:20:53Z,2009,06,15,-16.9206,145.9969,1,24.3142,26.5713611111111,-16.9204388888889,145.996825
RM1,WQM305,4901,2009-10-10T03:51:46Z,2009-10-10T03:51:46Z,2009-10-10T03:51:46Z,2009,10,03,-16.9205,145.9963,1,26.202,26.5713611111111,-16.9204388888889,145.996825
RM1,WQM348,4916,2010-03-03T09:13:24Z,2010-03-03T09:13:24Z,2010-03-03T09:13:24Z,2010,03,09,-16.9207,145.9978,1,29.6905,26.5713611111111,-16.9204388888889,145.996825
RM1,WQM381,4926,2010-06-28T09:21:43Z,2010-06-28T09:21:43Z,2010-06-28T09:21:43Z,2010,06,09,-16.9208,145.9966,1,23.7574,26.5713611111111,-16.9204388888889,145.996825
RM1,WQM450,5141,2010-10-08T15:54:41Z,2010-10-08T15:54:41Z,2010-10-08T15:54:41Z,2010,10,15,-16.9206,145.9968,1,27.0811,26.5713611111111,-16.9204388888889,145.996825
RM1,WQM526,5161,2011-06-22T15:05:19Z,2011-06-22T15:05:19Z,2011-06-22T15:05:19Z,2011,06,15,-16.9207,145.9966,1,22.5328,26.5713611111111,-16.9204388888889,145.996825
RM1,WQM567,5421,2011-10-02T22:25:17Z,2011-10-02T22:25:17Z,2011-10-02T22:25:17Z,2011,10,22,-16.9206,145.9963,1,24.9718,26.5713611111111,-16.9204388888889,145.996825
RM1,WQM614,5432,2012-02-19T09:36:03Z,2012-02-19T09:36:03Z,2012-02-19T09:36:03Z,2012,02,09,-16.9204,145.9967,1,29.877,26.5713611111111,-16.9204388888889,145.996825
RM1,WQM639,5439,2012-06-09T10:11:32Z,2012-06-09T10:11:32Z,2012-06-09T10:11:32Z,2012,06,10,-16.9208,145.9965,1,22.8491,26.5713611111111,-16.9204388888889,145.996825
RM1,WQM719,5696,2013-02-16T23:14:17Z,2013-02-16T23:14:17Z,2013-02-16T23:14:17Z,2013,02,23,-16.9205,145.9966,1,29.6195,26.5713611111111,-16.9204388888889,145.996825
RM1,WQM781,5704,2013-06-20T23:09:39Z,2013-06-20T23:09:39Z,2013-06-20T23:09:39Z,2013,06,23,-16.9204,145.9973,1,23.4961,26.5713611111111,-16.9204388888889,145.996825
RM1,WQM852,5905,2014-02-06T09:01:38Z,2014-02-06T09:01:38Z,2014-02-06T09:01:38Z,2014,02,09,-16.9209,145.9967,1,27.9296,26.5713611111111,-16.9204388888889,145.996825
RM1,WQM915,5914,2014-07-02T15:48:35Z,2014-07-02T15:48:35Z,2014-07-02T15:48:35Z,2014,07,15,-16.921,145.9967,1,22.4837,26.5713611111111,-16.9204388888889,145.996825
RM1,WQP064,6162,2015-02-20T14:06:43Z,2015-02-20T14:06:43Z,2015-02-20T14:06:43Z,2015,02,14,-16.9203,145.997,1,28.8294,26.5713611111111,-16.9204388888889,145.996825
RM1,WQP130,6199,2015-07-26T04:52:44Z,2015-07-26T04:52:44Z,2015-07-26T04:52:44Z,2015,07,04,-16.9206,145.9967,1,23.3874,26.5713611111111,-16.9204388888889,145.996825
RM1,WQP187,6339,2015-10-21T15:37:27Z,2015-10-21T15:37:27Z,2015-10-21T15:37:27Z,2015,10,15,-16.9206,145.9972,1,25.2036,26.5713611111111,-16.9204388888889,145.996825
RM1,WQP213,6386,2015-12-11T04:35:44Z,2015-12-11T04:35:44Z,2015-12-11T04:35:44Z,2015,12,04,-16.9206,145.9962,1,28.6863,26.5713611111111,-16.9204388888889,145.996825
RM1,WQP235,6399,2016-02-27T22:01:23Z,2016-02-27T22:01:23Z,2016-02-27T22:01:23Z,2016,02,22,-16.9212,145.9972,1,29.7792,26.5713611111111,-16.9204388888889,145.996825
RM1,WQP319,6497,2016-07-05T02:10:33Z,2016-07-05T02:10:33Z,2016-07-05T02:10:33Z,2016,07,02,-16.9206,145.9968,1,24.7856,26.5713611111111,-16.9204388888889,145.996825
RM1,WQP477,6723,2017-04-26T02:34:20Z,2017-04-26T02:34:20Z,2017-04-26T02:34:20Z,2017,04,02,-16.9204,145.997,1,26.8164,26.5713611111111,-16.9204388888889,145.996825
RM1,WQP597,6859,2017-12-07T03:03:17Z,2017-12-07T03:03:17Z,2017-12-07T03:03:17Z,2017,12,03,-16.9206,145.9968,1,30.0572,26.5713611111111,-16.9204388888889,145.996825
RM1,WQP671,6971,2018-04-20T04:03:37Z,2018-04-20T04:03:37Z,2018-04-20T04:03:37Z,2018,04,04,-16.9207,145.9968,1,27.4582,26.5713611111111,-16.9204388888889,145.996825
RM1,WQP693,6990,2018-05-10T03:24:47Z,2018-05-10T03:24:47Z,2018-05-10T03:24:47Z,2018,05,03,-16.9206,145.9968,1,26.4364,26.5713611111111,-16.9204388888889,145.996825
RM1,WQP765,7045,2018-10-09T02:51:41Z,2018-10-09T02:51:41Z,2018-10-09T02:51:41Z,2018,10,02,-16.9202,145.9969,1,26.2781,26.5713611111111,-16.9204388888889,145.996825
RM1,WQP795,7119,2018-12-04T00:37:54Z,2018-12-04T00:37:54Z,2018-12-04T00:37:54Z,2018,12,00,-16.9207,145.9969,1,30.0939,26.5713611111111,-16.9204388888889,145.996825
RM1,WQP838,7109,2019-02-07T03:47:19Z,2019-02-07T03:47:19Z,2019-02-07T03:47:19Z,2019,02,03,-16.9193,145.9967,1,28.8593,26.5713611111111,-16.9204388888889,145.996825
RM1,WQP869,7159,2019-03-07T00:38:25Z,2019-03-07T00:38:25Z,2019-03-07T00:38:25Z,2019,03,00,-16.9203,145.9969,1,28.3107,26.5713611111111,-16.9204388888889,145.996825
RM1,WQP889,7193,2019-05-27T04:06:42Z,2019-05-27T04:06:42Z,2019-05-27T04:06:42Z,2019,05,04,-16.9207,145.9967,1,24.7729,26.5713611111111,-16.9204388888889,145.996825
RM1,WQQ030,7308,2019-10-09T01:04:38Z,2019-10-09T01:04:38Z,2019-10-09T01:04:38Z,2019,10,01,-16.9201,145.997,1,25.0504,26.5713611111111,-16.9204388888889,145.996825
RM1,WQQ154,NaN,2020-04-12T12:06:14Z,2020-04-12T12:06:14Z,2020-04-12T12:06:14Z,2020,04,12,-16.9206,145.9969,1,28.7064,26.5713611111111,-16.9204388888889,145.996825
RM1,WQQ437,7658,2021-10-02T04:57:32Z,2021-10-02T04:57:32Z,2021-10-02T04:57:32Z,2021,10,04,-16.919,145.9973,1,25.6561,26.5713611111111,-16.9204388888889,145.996825
RM10,WQQ503,7701,2022-02-10T23:57:45Z,2022-02-10T23:57:45Z,2022-02-10T23:57:45Z,2022,02,23,-17.2025,145.9802,1,29.922,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQQ520,7814,2022-03-29T06:09:59Z,2022-03-29T06:09:59Z,2022-03-29T06:09:59Z,2022,03,06,-17.2029,145.9788,1,29.7521,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQQ569,7817,2022-06-07T00:23:25Z,2022-06-07T00:23:25Z,2022-06-07T00:23:25Z,2022,06,00,-17.203,145.9806,1,25.8353,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQQ630,7882,2022-10-31T23:47:33Z,2022-10-31T23:47:33Z,2022-10-31T23:47:33Z,2022,10,23,-17.203,145.98,1,27.7073,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP050,6162,2015-02-17T21:49:08Z,2015-02-17T21:49:08Z,2015-02-17T21:49:08Z,2015,02,21,-17.2014,145.979,1,27.8794,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP066,6162,2015-02-21T09:57:23Z,2015-02-21T09:57:23Z,2015-02-21T09:57:23Z,2015,02,09,-17.2028,145.9791,1,28.6033,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP101,6190,2015-03-26T23:06:09Z,2015-03-26T23:06:09Z,2015-03-26T23:06:09Z,2015,03,23,-17.2027,145.9855,1,29.8276,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP183,6339,2015-10-20T23:27:10Z,2015-10-20T23:27:10Z,2015-10-20T23:27:10Z,2015,10,23,-17.2031,145.9783,1,26.0148,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP209,6386,2015-12-11T00:12:19Z,2015-12-11T00:12:19Z,2015-12-11T00:12:19Z,2015,12,00,-17.2032,145.9787,1,29.4292,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP231,6399,2016-02-28T00:47:04Z,2016-02-28T00:47:04Z,2016-02-28T00:47:04Z,2016,02,00,-17.2013,145.9858,1,29.6068,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP274,6445,2016-03-31T07:23:04Z,2016-03-31T07:23:04Z,2016-03-31T07:23:04Z,2016,03,07,-17.203,145.9784,1,29.8355,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP315,6497,2016-07-05T00:16:42Z,2016-07-05T00:16:42Z,2016-07-05T00:16:42Z,2016,07,00,-17.2027,145.9855,1,24.1169,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP362,6604,2016-10-12T00:02:53Z,2016-10-12T00:02:53Z,2016-10-12T00:02:53Z,2016,10,00,-17.2032,145.9782,1,27.3515,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP370,6518,2016-10-23T02:32:11Z,2016-10-23T02:32:11Z,2016-10-23T02:32:11Z,2016,10,02,-17.2037,145.9817,1,27.9962,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP435,6624,2017-02-10T02:37:53Z,2017-02-10T02:37:53Z,2017-02-10T02:37:53Z,2017,02,02,-17.2008,145.9793,1,29.8528,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP473,6723,2017-04-25T23:45:52Z,2017-04-25T23:45:52Z,2017-04-25T23:45:52Z,2017,04,23,-17.2032,145.9785,1,26.3881,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP494,6730,2017-05-12T01:18:11Z,2017-05-12T01:18:11Z,2017-05-12T01:18:11Z,2017,05,01,-17.203,145.9787,1,25.3155,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP532,6748,2017-06-20T03:02:08Z,2017-06-20T03:02:08Z,2017-06-20T03:02:08Z,2017,06,03,-17.203,145.9812,1,23.0223,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP561,6812,2017-09-26T23:36:52Z,2017-09-26T23:36:52Z,2017-09-26T23:36:52Z,2017,09,23,-17.203,145.9786,1,26.2649,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP566,6784,2017-11-08T02:55:13Z,2017-11-08T02:55:13Z,2017-11-08T02:55:13Z,2017,11,02,-17.2021,145.9792,1,28.4895,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP593,6859,2017-12-07T00:49:51Z,2017-12-07T00:49:51Z,2017-12-07T00:49:51Z,2017,12,00,-17.2027,145.9855,1,30.3047,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP667,6971,2018-04-20T00:54:36Z,2018-04-20T00:54:36Z,2018-04-20T00:54:36Z,2018,04,00,-17.2031,145.9788,1,27.394,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP689,6990,2018-05-10T00:38:19Z,2018-05-10T00:38:19Z,2018-05-10T00:38:19Z,2018,05,00,-17.2026,145.9789,1,26.2712,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP732,6929,2018-05-30T02:35:58Z,2018-05-30T02:35:58Z,2018-05-30T02:35:58Z,2018,05,02,-17.202,145.9805,1,23.5877,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP791,7119,2018-12-03T22:27:08Z,2018-12-03T22:27:08Z,2018-12-03T22:27:08Z,2018,12,22,-17.2036,145.9784,1,29.0905,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP834,7109,2019-02-07T00:26:38Z,2019-02-07T00:26:38Z,2019-02-07T00:26:38Z,2019,02,00,-17.2028,145.9865,1,28.0601,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP865,7159,2019-03-06T22:30:17Z,2019-03-06T22:30:17Z,2019-03-06T22:30:17Z,2019,03,22,-17.2031,145.9786,1,28.3033,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQP830,7201,2019-04-26T05:51:27Z,2019-04-26T05:51:27Z,2019-04-26T05:51:27Z,2019,04,05,-17.203,145.9788,1,27.7898,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQQ044,7216,2019-10-20T02:37:04Z,2019-10-20T02:37:04Z,2019-10-20T02:37:04Z,2019,10,02,-17.2032,145.9792,1,27.1486,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQQ056,7334,2019-12-04T22:18:41Z,2019-12-04T22:18:41Z,2019-12-04T22:18:41Z,2019,12,22,-17.2028,145.9788,1,27.3397,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQQ090,7284,2020-02-02T03:13:01Z,2020-02-02T03:13:01Z,2020-02-02T03:13:01Z,2020,02,03,-17.2018,145.9804,1,29.5708,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQQ099,7284,2020-02-03T01:36:10Z,2020-02-03T01:36:10Z,2020-02-03T01:36:10Z,2020,02,01,-17.2025,145.9864,1,29.5339,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQQ150,NaN,2020-04-11T15:02:05Z,2020-04-11T15:02:05Z,2020-04-11T15:02:05Z,2020,04,15,-17.2032,145.9785,1,28.8394,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQQ220,7509,2020-10-19T22:42:49Z,2020-10-19T22:42:49Z,2020-10-19T22:42:49Z,2020,10,22,-17.2032,145.979,1,26.2727,27.6519857142857,-17.2027542857143,145.980408571429
RM10,WQQ430,7658,2021-10-01T23:35:32Z,2021-10-01T23:35:32Z,2021-10-01T23:35:32Z,2021,10,23,-17.2032,145.9807,1,25.1021,27.6519857142857,-17.2027542857143,145.980408571429
RM3,WQQ509,7701,2022-02-11T04:31:13Z,2022-02-11T04:31:13Z,2022-02-11T04:31:13Z,2022,02,04,-17.069,145.994,1,30.5753,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQQ636,7882,2022-11-01T05:16:12Z,2022-11-01T05:16:12Z,2022-11-01T05:16:12Z,2022,11,05,-17.0694,145.9952,1,28.113,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQP129,6199,2015-07-26T03:31:52Z,2015-07-26T03:31:52Z,2015-07-26T03:31:52Z,2015,07,03,-17.0688,145.9932,1,23.0301,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQP186,6339,2015-10-21T17:32:03Z,2015-10-21T17:32:03Z,2015-10-21T17:32:03Z,2015,10,17,-17.0682,145.9949,1,25.39,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQP212,6386,2015-12-11T03:22:08Z,2015-12-11T03:22:08Z,2015-12-11T03:22:08Z,2015,12,03,-17.0692,145.9941,1,29.8272,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQP234,6399,2016-02-27T23:15:58Z,2016-02-27T23:15:58Z,2016-02-27T23:15:58Z,2016,02,23,-17.0693,145.9938,1,29.4745,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQP365,6604,2016-10-12T03:30:13Z,2016-10-12T03:30:13Z,2016-10-12T03:30:13Z,2016,10,03,-17.0683,145.9942,1,27.547,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQP430,6699,2017-03-07T02:33:34Z,2017-03-07T02:33:34Z,2017-03-07T02:33:34Z,2017,03,02,-17.0696,145.9943,1,30.2766,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQP476,6723,2017-04-26T01:30:56Z,2017-04-26T01:30:56Z,2017-04-26T01:30:56Z,2017,04,01,-17.0696,145.9942,1,26.5375,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQP497,6730,2017-05-12T02:39:21Z,2017-05-12T02:39:21Z,2017-05-12T02:39:21Z,2017,05,02,-17.0691,145.994,1,25.2265,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQP564,6812,2017-09-27T00:43:04Z,2017-09-27T00:43:04Z,2017-09-27T00:43:04Z,2017,09,00,-17.0701,145.9942,1,25.7935,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQP596,6859,2017-12-07T01:53:13Z,2017-12-07T01:53:13Z,2017-12-07T01:53:13Z,2017,12,01,-17.0691,145.994,1,29.7828,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQP637,6908,2018-02-11T23:55:52Z,2018-02-11T23:55:52Z,2018-02-11T23:55:52Z,2018,02,23,-17.07,145.9942,1,28.6457,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQP670,6971,2018-04-20T02:42:56Z,2018-04-20T02:42:56Z,2018-04-20T02:42:56Z,2018,04,02,-17.0691,145.994,1,27.3628,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQP692,6990,2018-05-10T02:19:22Z,2018-05-10T02:19:22Z,2018-05-10T02:19:22Z,2018,05,02,-17.069,145.9937,1,26.3784,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQP764,7045,2018-10-09T01:28:33Z,2018-10-09T01:28:33Z,2018-10-09T01:28:33Z,2018,10,01,-17.0702,145.9939,1,26.2325,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQP794,7119,2018-12-03T23:21:11Z,2018-12-03T23:21:11Z,2018-12-03T23:21:11Z,2018,12,23,-17.069,145.9942,1,27.3733,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQP837,7109,2019-02-07T02:36:21Z,2019-02-07T02:36:21Z,2019-02-07T02:36:21Z,2019,02,02,-17.0698,145.9933,1,28.1738,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQP868,7159,2019-03-06T23:31:23Z,2019-03-06T23:31:23Z,2019-03-06T23:31:23Z,2019,03,23,-17.0678,145.9942,1,28.1248,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQQ029,7308,2019-10-08T23:57:14Z,2019-10-08T23:57:14Z,2019-10-08T23:57:14Z,2019,10,23,-17.0711,145.9938,1,25.109,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQQ102,7284,2020-02-03T02:43:48Z,2020-02-03T02:43:48Z,2020-02-03T02:43:48Z,2020,02,02,-17.0736,145.9943,1,29.5718,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQQ133,7386,2020-03-04T23:08:06Z,2020-03-04T23:08:06Z,2020-03-04T23:08:06Z,2020,03,23,-17.0689,145.9945,1,30.4699,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQQ153,NaN,2020-04-11T11:41:02Z,2020-04-11T11:41:02Z,2020-04-11T11:41:02Z,2020,04,11,-17.069,145.9938,1,28.229,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQQ223,7509,2020-10-19T23:37:25Z,2020-10-19T23:37:25Z,2020-10-19T23:37:25Z,2020,10,23,-17.0692,145.9945,1,26.6898,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQQ248,7547,2020-12-08T00:27:50Z,2020-12-08T00:27:50Z,2020-12-08T00:27:50Z,2020,12,00,-17.0699,146.0011,1,29.032,27.6416307692308,-17.0694076923077,145.994357692308
RM3,WQQ436,7658,2021-10-02T03:12:55Z,2021-10-02T03:12:55Z,2021-10-02T03:12:55Z,2021,10,03,-17.0683,145.9937,1,25.7156,27.6416307692308,-17.0694076923077,145.994357692308
RM7,WQQ505,7701,2022-02-10T22:33:39Z,2022-02-10T22:33:39Z,2022-02-10T22:33:39Z,2022,02,22,-17.2263,146.0873,1,29.2287,27.039452173913,-17.2265152173913,146.087556521739
RM7,WQQ571,7817,2022-06-06T23:26:36Z,2022-06-06T23:26:36Z,2022-06-06T23:26:36Z,2022,06,23,-17.2273,146.0887,1,26.0992,27.039452173913,-17.2265152173913,146.087556521739
RM7,WQQ632,7882,2022-10-31T22:31:53Z,2022-10-31T22:31:53Z,2022-10-31T22:31:53Z,2022,10,22,-17.2263,146.0877,1,27.8563,27.039452173913,-17.2265152173913,146.087556521739
RM7,WQN058,4132,2006-01-27T13:14:41Z,2006-01-27T13:14:41Z,2006-01-27T13:14:41Z,2006,01,13,-17.2247,146.0862,1,29.6224,27.039452173913,-17.2265152173913,146.087556521739
RM7,WQM020,4515,2007-10-08T18:08:23Z,2007-10-08T18:08:23Z,2007-10-08T18:08:23Z,2007,10,18,-17.2276,146.0872,1,25.7336,27.039452173913,-17.2265152173913,146.087556521739
RM7,WQM075,4529,2008-03-27T09:12:06Z,2008-03-27T09:12:06Z,2008-03-27T09:12:06Z,2008,03,09,-17.2255,146.0855,1,27.2849,27.039452173913,-17.2265152173913,146.087556521739
RM7,WQM118,4708,2008-08-05T09:02:27Z,2008-08-05T09:02:27Z,2008-08-05T09:02:27Z,2008,08,09,-17.2285,146.088,1,22.1382,27.039452173913,-17.2265152173913,146.087556521739
RM7,WQM161,4714,2008-10-10T08:48:19Z,2008-10-10T08:48:19Z,2008-10-10T08:48:19Z,2008,10,08,-17.2225,146.0871,1,26.212,27.039452173913,-17.2265152173913,146.087556521739
RM7,WQM252,4733,2009-06-14T09:43:19Z,2009-06-14T09:43:19Z,2009-06-14T09:43:19Z,2009,06,09,-17.2266,146.0875,1,24.1931,27.039452173913,-17.2265152173913,146.087556521739
RM7,WQM343,4916,2010-03-02T12:25:36Z,2010-03-02T12:25:36Z,2010-03-02T12:25:36Z,2010,03,12,-17.2269,146.0876,1,29.4813,27.039452173913,-17.2265152173913,146.087556521739
RM7,WQM371,4926,2010-06-25T16:09:53Z,2010-06-25T16:09:53Z,2010-06-25T16:09:53Z,2010,06,16,-17.2254,146.088,1,23.6745,27.039452173913,-17.2265152173913,146.087556521739
RM7,WQM469,5154,2011-02-11T16:35:46Z,2011-02-11T16:35:46Z,2011-02-11T16:35:46Z,2011,02,16,-17.2267,146.0868,1,28.7706,27.039452173913,-17.2265152173913,146.087556521739
